Pedido;Codigo do Cliente;Cliente;Codigo Vendedor;Vendedor;Linha;Codigo Produto;Nome Produto;Categoria;Quantidade;Preco Unitario;Percentual Desconto;Valor de venda;Venda Total;Salario total
13219;1;Albert von Einstein;8;Leif Shine;2;53;Jack Flash Dress;Roupa Feminina;143;60,62162748;0;8668,892729;;
13220;37;Robert Bolero;3;Rob Carsson;2;56;Slip-on Shoes;Cal�ado Feminino;29;33,64459638;0;975,6932951;;
13221;19;Greg Thatcher;9;Helen Brolin;2;26;Bike Helmet;Esportivo;34;37,00449227;0;1258,152737;;
13223;9;Bernard de Gaule;5;Ingrid Hendrix;2;71;Atles Lussekofta;Roupa Masculina;29;38,23109697;0;1108,701812;;
13237;47;Andr�s Barbanegra;2;Erik Presley;2;50;Finnish Swimsuit;Praia;39;14,62529383;0;570,3864593;;
13242;31;Anna Figo;9;Helen Brolin;2;6;Shagall Socks;Roupa Feminina;27;3,932385283;0;106,1744026;;
13250;37;Robert Bolero;3;Rob Carsson;2;60;Game Over T-Shirt;Esportivo;46;6,443147434;0;296,384782;;
13253;63;George Essen;8;Leif Shine;2;72;Oyaki Kimono;Roupa Feminina;8;12,63224114;0;101,0579291;;
13254;82;Mark Stark;1;Frank Roll;2;69;Tube Socks;Esportivo;44;2,578368117;0;113,4481972;;
13255;59;Herbert Bernstorf;5;Ingrid Hendrix;2;41;Duck Shirt;Beb�s;43;9,684077098;0;416,4153152;;
13256;1;Albert von Einstein;7;Tom Lindwall;2;56;Slip-on Shoes;Cal�ado Feminino;29;35,81746779;0;1038,706566;;
13268;50;Marco Van Deum;4;Joan Callins;2;27;Tracksuit;Esportivo;36;34,73859163;0;1250,589299;;
13270;80;Peloto Gomez;1;Frank Roll;2;56;Slip-on Shoes;Cal�ado Feminino;53;43,90910942;0;2327,182799;;
13271;23;Jaques Wilneuve;6;Lennart Skoglund;2;21;Basket Shoes;Esportivo;39;12,89967962;0;503,0875053;;
13274;56;Herman Schlusse;8;Leif Shine;2;2;Mr2 Trousers;Roupa Masculina;43;23,79572974;0;1023,216379;;
13292;49;Luca Brassi;6;Lennart Skoglund;2;36;Mehmet-Tr�ja;Beb�s;27;6,768688651;0;182,7545936;;
13301;17;Lars von Holstein;8;Leif Shine;2;52;Winter Boots;Cal�ado Feminino;8;85,31821761;0;682,5457409;;
13303;63;George Essen;7;Tom Lindwall;2;16;Wimbledon T-Shirt;Esportivo;59;12,29928373;0;725,6577399;;
13354;76;Cheril Cow;4;Joan Callins;2;70;US-Master Jeans;Roupa Masculina;34;28,25325605;0;960,6107057;;
13357;39;Dieter Rummernige;9;Helen Brolin;2;3;Chantell Shirt;Roupa Feminina;58;19,05586475;0;1105,240155;;
13360;1;Albert von Einstein;8;Leif Shine;2;62;Lace Shoes;Esportivo;45;34,73434825;0;1563,045671;;
13363;32;Ross The Boss;1;Frank Roll;2;16;Wimbledon T-Shirt;Esportivo;44;10,90541068;0;479,8380698;;
13394;34;Joe do Pintho;3;Rob Carsson;2;77;Wrap Skirt;Roupa Feminina;45;16,19225234;0;728,6513554;;
13397;73;Preben Elkjaer;3;Rob Carsson;2;11;Desperado Jeans;Roupa Masculina;38;31,90749269;0;1212,484722;;
13401;39;Dieter Rummernige;9;Helen Brolin;2;8;Tuxedo Top;Roupa Feminina;28;18,17706524;0;508,9578266;;
13403;19;Greg Thatcher;9;Helen Brolin;2;39;Terence Top;Roupa Feminina;41;71,98848781;0;2951,528;;
13405;37;Robert Bolero;9;Helen Brolin;2;30;Baby Dark Lounge Suit;Beb�s;44;25,68979122;0;1130,350814;;
13409;35;Nicolas Balines;3;Rob Carsson;2;41;Duck Shirt;Beb�s;29;8,902751304;0;258,1797878;;
13411;34;Joe do Pintho;3;Rob Carsson;2;13;Aino Shoes;Beb�s;42;27,74686903;0;1165,368499;;
13429;127;Staffan Blond;3;Rob Carsson;2;63;Serve-Shirt;Roupa Feminina;43;21,88938412;0;941,2435171;;
13437;25;Dieter K�ln;8;Leif Shine;2;21;Basket Shoes;Esportivo;51;9,692263323;0;494,3054295;;
13448;73;Preben Elkjaer;9;Helen Brolin;2;7;Runner Shoes;Infantil;8;38,84237812;0;310,739025;;
13454;37;Robert Bolero;9;Helen Brolin;2;77;Wrap Skirt;Roupa Feminina;41;12,62342176;0;517,5602922;;
13480;40;Philippe de Laval;4;Joan Callins;2;33;Casual Boots;Esportivo;8;29,26936661;0;234,1549329;;
13487;32;Ross The Boss;1;Frank Roll;2;27;Tracksuit;Esportivo;35;42,27644753;0;1479,675664;;
13492;33;Antonio Palmer Amer;3;Rob Carsson;2;36;Mehmet-Tr�ja;Beb�s;40;8,895528759;0;355,8211504;;
13494;54;Don Gerardo;3;Rob Carsson;2;11;Desperado Jeans;Roupa Masculina;35;24,3834674;0;853,421359;;
13505;46;Tony Montana;9;Helen Brolin;2;32;Riviera Swimsuit;Praia;46;24,57838283;0;1130,60561;;
13531;73;Preben Elkjaer;3;Rob Carsson;2;43;Summer Shorts;Praia;35;13,11243356;0;458,9351746;;
13538;23;Jaques Wilneuve;6;Lennart Skoglund;2;5;O-Man Underwear;Roupa Masculina;81;6,783705109;0;549,4801139;;
13539;42;Joe Barry;1;Frank Roll;2;13;Aino Shoes;Beb�s;93;33,16636217;0;3084,471681;;
13543;76;Cheril Cow;5;Ingrid Hendrix;2;42;Walking Shoes;Cal�ado Feminino;35;14,22997163;0;498,0490072;;
13549;80;Peloto Gomez;1;Frank Roll;2;63;Serve-Shirt;Roupa Feminina;32;25,16859325;0;805,3949839;;
13564;19;Greg Thatcher;3;Rob Carsson;2;7;Runner Shoes;Infantil;34;36,1328052;0;1228,515377;;
13574;89;Alice Chain;9;Helen Brolin;2;34;Baywatch Swimsuit;Praia;37;8,396685311;0;310,6773565;;
13580;32;Ross The Boss;1;Frank Roll;2;41;Duck Shirt;Beb�s;49;9,475681536;0;464,3083953;;
13592;7;Julie Binoch�;5;Ingrid Hendrix;2;49;Finnish Sport Blades;Esportivo;35;18,43275701;0;645,1464954;;
13628;25;Dieter K�ln;7;Tom Lindwall;2;23;DSW Sandals;Cal�ado Feminino;49;7,32631869;0;358,9896158;;
13658;29;Jusep del pep;5;Ingrid Hendrix;2;64;WFS Shoes;Cal�ado Feminino;8;40,67358165;0;325,3886532;;
13690;37;Robert Bolero;9;Helen Brolin;2;26;Bike Helmet;Esportivo;35;29,13219883;0;1019,626959;;
13722;35;Nicolas Balines;9;Helen Brolin;2;59;Rasta WCT;Esportivo;52;10,65534056;0;554,0777089;;
13789;44;Klaus Deum;7;Tom Lindwall;2;64;WFS Shoes;Cal�ado Feminino;31;33,68888391;0;1044,355401;;
13807;44;Klaus Deum;7;Tom Lindwall;2;72;Oyaki Kimono;Roupa Feminina;37;11,31409637;0;418,6215657;;
13821;34;Joe do Pintho;3;Rob Carsson;2;39;Terence Top;Roupa Feminina;39;67,45799861;0;2630,861946;;
13832;17;Lars von Holstein;7;Tom Lindwall;2;2;Mr2 Trousers;Roupa Masculina;35;24,689317;0;864,126095;;
13833;7;Julie Binoch�;5;Ingrid Hendrix;2;17;TieBreak Tennis shoes;Cal�ado Masculino;32;23,82441253;0;762,3812008;;
13835;25;Dieter K�ln;8;Leif Shine;2;40;Duck Trousers;Beb�s;58;17,38594917;0;1008,385052;;
13849;69;Emilio Ilegal;4;Joan Callins;2;19;Squash Shorts;Esportivo;1;11,73256862;0;11,73256862;;
13857;1;Albert von Einstein;8;Leif Shine;2;3;Chantell Shirt;Roupa Feminina;34;23,10036953;0;785,4125639;;
13894;8;Julio Iglesias;5;Ingrid Hendrix;2;75;Bow tie;Roupa Masculina;62;7,935931584;0;492,0277582;;
13913;63;George Essen;7;Tom Lindwall;2;8;Tuxedo Top;Roupa Feminina;81;19,47077812;0;1577,133028;;
13916;86;Ralf Schumaker;7;Tom Lindwall;2;23;DSW Sandals;Cal�ado Feminino;29;8,811333611;0;255,5286747;;
13938;80;Peloto Gomez;1;Frank Roll;2;58;Onesy Dress;Beb�s;34;53,42790696;0;1816,548837;;
13942;32;Ross The Boss;1;Frank Roll;2;27;Tracksuit;Esportivo;62;42,90485177;0;2660,10081;;
13944;59;Herbert Bernstorf;4;Joan Callins;2;73;Mehmet-Napp;Beb�s;32;1,188161427;0;38,02116567;;
13945;35;Nicolas Balines;3;Rob Carsson;2;59;Rasta WCT;Esportivo;42;10,52701617;0;442,1346793;;
13947;17;Lars von Holstein;8;Leif Shine;2;22;Ravellis Tr�skor;Cal�ado Feminino;42;2,919922105;0;122,6367284;;
13951;32;Ross The Boss;1;Frank Roll;2;7;Runner Shoes;Infantil;46;39,18932587;0;1802,70899;;
13963;51;James Belucci;1;Frank Roll;2;22;Ravellis Tr�skor;Cal�ado Feminino;42;3,616992229;0;151,9136736;;
13973;30;El Cordobes;4;Joan Callins;2;64;WFS Shoes;Cal�ado Feminino;8;29,73237726;0;237,8590181;;
13978;23;Jaques Wilneuve;6;Lennart Skoglund;2;7;Runner Shoes;Infantil;43;41,04461951;0;1764,918639;;
13979;49;Luca Brassi;6;Lennart Skoglund;2;22;Ravellis Tr�skor;Cal�ado Feminino;43;2,922372029;0;125,6619972;;
13985;35;Nicolas Balines;9;Helen Brolin;2;2;Mr2 Trousers;Roupa Masculina;47;21,98558011;0;1033,322265;;
14001;32;Ross The Boss;1;Frank Roll;2;15;Sumi Underwear;Roupa Feminina;44;7,428644701;0;326,8603669;;
14009;48;Andrea Pamelsson;1;Frank Roll;2;59;Rasta WCT;Esportivo;1;8,220396247;0;8,220396247;;
14014;25;Dieter K�ln;7;Tom Lindwall;2;73;Mehmet-Napp;Beb�s;55;1,051156265;0;57,81359457;;
14019;25;Dieter K�ln;8;Leif Shine;2;58;Onesy Dress;Beb�s;29;50,12094575;0;1453,507427;;
14028;56;Herman Schlusse;7;Tom Lindwall;2;47;Lundenhagen Boots;Cal�ado Masculino;35;23,38696264;0;818,5436923;;
14035;63;George Essen;7;Tom Lindwall;2;1;Lenin Jeansshorts;Roupa Masculina;32;21,10469649;0;675,3502878;;
14047;24;Linda Haglund;8;Leif Shine;2;73;Mehmet-Napp;Beb�s;36;1,142529961;0;41,13107859;;
14055;1;Albert von Einstein;8;Leif Shine;2;41;Duck Shirt;Beb�s;50;11,53445908;0;576,7229541;;
14057;19;Greg Thatcher;9;Helen Brolin;2;26;Bike Helmet;Esportivo;31;34,95126389;0;1083,489181;;
14062;39;Dieter Rummernige;3;Rob Carsson;2;12;Tank Swimsuit;Praia;37;9,496629904;0;351,3753064;;
14080;37;Robert Bolero;9;Helen Brolin;2;65;Stretch Pants;Roupa Feminina;43;8,023321111;0;345,0028078;;
14089;63;George Essen;8;Leif Shine;2;59;Rasta WCT;Esportivo;50;9,229969875;0;461,4984938;;
14090;82;Mark Stark;1;Frank Roll;2;69;Tube Socks;Esportivo;37;2,393114698;0;88,54524381;;
14091;59;Herbert Bernstorf;5;Ingrid Hendrix;2;69;Tube Socks;Esportivo;37;1,973783546;0;73,02999121;;
14092;1;Albert von Einstein;7;Tom Lindwall;2;56;Slip-on Shoes;Cal�ado Feminino;32;42,80015441;0;1369,604941;;
14095;37;Robert Bolero;3;Rob Carsson;2;30;Baby Dark Lounge Suit;Beb�s;31;22,00364218;0;682,1129075;;
14110;56;Herman Schlusse;8;Leif Shine;2;7;Runner Shoes;Infantil;37;32,66433146;0;1208,580264;;
14124;46;Tony Montana;3;Rob Carsson;2;70;US-Master Jeans;Roupa Masculina;33;34,53771696;0;1139,74466;;
14133;23;Jaques Wilneuve;6;Lennart Skoglund;2;63;Serve-Shirt;Roupa Feminina;29;22,55112142;0;653,982521;;
14148;19;Greg Thatcher;3;Rob Carsson;2;10;Sapporoo Gloves;Beb�s;35;7,133988006;0;249,6895802;;
14161;39;Dieter Rummernige;3;Rob Carsson;2;38;Le Baby Dress;Roupa Feminina;33;94,75539467;0;3126,928024;;
14170;7;Julie Binoch�;4;Joan Callins;2;31;Rossi Bermuda Shorts;Roupa Masculina;32;10,84408924;0;347,0108558;;
14174;81;Mercedes Couto;2;Erik Presley;2;39;Terence Top;Roupa Feminina;34;60,74209702;0;2065,231299;;
14205;89;Alice Chain;3;Rob Carsson;2;21;Basket Shoes;Esportivo;40;8,416122838;0;336,6449135;;
14213;32;Ross The Boss;1;Frank Roll;2;23;DSW Sandals;Cal�ado Feminino;45;7,336290578;0;330,133076;;
14230;34;Joe do Pintho;3;Rob Carsson;2;31;Rossi Bermuda Shorts;Roupa Masculina;32;10,60836472;0;339,467671;;
14233;73;Preben Elkjaer;3;Rob Carsson;2;38;Le Baby Dress;Roupa Feminina;43;102,4876221;0;4406,967752;;
14237;39;Dieter Rummernige;9;Helen Brolin;2;8;Tuxedo Top;Roupa Feminina;37;19,13603952;0;708,0334623;;
14239;19;Greg Thatcher;9;Helen Brolin;2;24;Samba Soccer Socks;Roupa Masculina;135;5,13887925;0;693,7486987;;
14241;37;Robert Bolero;9;Helen Brolin;2;29;Davenport Shoes;Cal�ado Masculino;79;120,298939;0;9503,616184;;
14245;35;Nicolas Balines;3;Rob Carsson;2;71;Atles Lussekofta;Roupa Masculina;37;33,81008261;0;1250,973056;;
14247;34;Joe do Pintho;3;Rob Carsson;2;13;Aino Shoes;Beb�s;50;30,28851597;0;1514,425799;;
14259;80;Peloto Gomez;1;Frank Roll;2;33;Casual Boots;Esportivo;34;31,02902394;0;1054,986814;;
14261;69;Emilio Ilegal;5;Ingrid Hendrix;2;30;Baby Dark Lounge Suit;Beb�s;1;30,48479548;0;30,48479548;;
14265;127;Staffan Blond;3;Rob Carsson;2;63;Serve-Shirt;Roupa Feminina;43;23,4256448;0;1007,302726;;
14273;25;Dieter K�ln;8;Leif Shine;2;21;Basket Shoes;Esportivo;65;11,44310771;0;743,8020011;;
14284;73;Preben Elkjaer;9;Helen Brolin;2;7;Runner Shoes;Infantil;8;34,81696166;0;278,5356933;;
14285;32;Ross The Boss;1;Frank Roll;2;72;Oyaki Kimono;Roupa Feminina;59;13,78140664;0;813,1029919;;
14290;37;Robert Bolero;9;Helen Brolin;2;10;Sapporoo Gloves;Beb�s;31;6,030206877;0;186,9364132;;
14292;30;El Cordobes;5;Ingrid Hendrix;2;51;Summit Hiking Boots;Cal�ado Masculino;44;116,7019053;0;5134,883831;;
14293;10;James Hendersson;1;Frank Roll;2;62;Lace Shoes;Esportivo;61;25,30600812;0;1543,666495;;
14301;35;Nicolas Balines;3;Rob Carsson;2;35;LA. Shorts;Praia;39;6,305925586;0;245,9310979;;
14306;63;George Essen;7;Tom Lindwall;2;13;Aino Shoes;Beb�s;81;20,83902693;0;1687,961181;;
14310;23;Jaques Wilneuve;6;Lennart Skoglund;2;37;Mehmet-Skor;Beb�s;8;5,119493773;0;40,95595019;;
14311;79;Heinz Disco;8;Leif Shine;2;49;Finnish Sport Blades;Esportivo;44;19,38436201;0;852,9119286;;
14321;82;Mark Stark;1;Frank Roll;2;39;Terence Top;Roupa Feminina;32;52,4900984;0;1679,683149;;
14328;33;Antonio Palmer Amer;3;Rob Carsson;2;16;Wimbledon T-Shirt;Esportivo;50;9,621239526;0;481,0619763;;
14331;19;Greg Thatcher;3;Rob Carsson;2;7;Runner Shoes;Infantil;73;42,30971055;0;3088,60887;;
14334;1;Albert von Einstein;8;Leif Shine;2;21;Basket Shoes;Esportivo;76;11,68249088;0;887,8693066;;
14341;46;Tony Montana;9;Helen Brolin;2;32;Riviera Swimsuit;Praia;47;22,88651154;0;1075,666043;;
14361;44;Klaus Deum;7;Tom Lindwall;2;3;Chantell Shirt;Roupa Feminina;31;19,97258549;0;619,1501502;;
14366;34;Joe do Pintho;9;Helen Brolin;2;19;Squash Shorts;Esportivo;33;8,449299497;0;278,8268834;;
14368;19;Greg Thatcher;3;Rob Carsson;2;71;Atles Lussekofta;Roupa Masculina;48;34,98948496;0;1679,495278;;
14372;39;Dieter Rummernige;9;Helen Brolin;2;59;Rasta WCT;Esportivo;28;10,49113452;0;293,7517667;;
14379;76;Cheril Cow;5;Ingrid Hendrix;2;35;LA. Shorts;Praia;66;6,274244057;0;414,1001078;;
14380;17;Lars von Holstein;8;Leif Shine;2;59;Rasta WCT;Esportivo;35;9,898146728;0;346,4351355;;
14383;47;Andr�s Barbanegra;3;Rob Carsson;2;57;Lightweight Sandals;Cal�ado Feminino;31;23,86077347;0;739,6839776;;
14385;80;Peloto Gomez;1;Frank Roll;2;63;Serve-Shirt;Roupa Feminina;34;23,28333869;0;791,6335153;;
14389;10;James Hendersson;1;Frank Roll;2;51;Summit Hiking Boots;Cal�ado Masculino;27;116,7961593;0;3153,4963;;
14400;19;Greg Thatcher;3;Rob Carsson;2;60;Game Over T-Shirt;Esportivo;45;6,097093022;0;274,369186;;
14403;19;Greg Thatcher;9;Helen Brolin;2;60;Game Over T-Shirt;Esportivo;32;4,684247038;0;149,8959052;;
14410;89;Alice Chain;9;Helen Brolin;2;19;Squash Shorts;Esportivo;43;11,42705457;0;491,3633465;;
14416;32;Ross The Boss;1;Frank Roll;2;41;Duck Shirt;Beb�s;38;10,92532513;0;415,1623548;;
14428;7;Julie Binoch�;5;Ingrid Hendrix;2;49;Finnish Sport Blades;Esportivo;34;16,4595014;0;559,6230476;;
14456;37;Robert Bolero;3;Rob Carsson;2;53;Jack Flash Dress;Roupa Feminina;37;76,28437633;0;2822,521924;;
14463;35;Nicolas Balines;3;Rob Carsson;2;69;Tube Socks;Esportivo;8;2,246075253;0;17,96860203;;
14464;25;Dieter K�ln;7;Tom Lindwall;2;23;DSW Sandals;Cal�ado Feminino;48;8,36609564;0;401,5725907;;
14466;71;Perry Farell;3;Rob Carsson;2;35;LA. Shorts;Praia;29;4,738055275;0;137,403603;;
14467;79;Heinz Disco;7;Tom Lindwall;2;71;Atles Lussekofta;Roupa Masculina;33;23,57325788;0;777,91751;;
14468;19;Greg Thatcher;9;Helen Brolin;2;49;Finnish Sport Blades;Esportivo;33;22,77370325;0;751,5322074;;
14469;82;Mark Stark;1;Frank Roll;2;71;Atles Lussekofta;Roupa Masculina;71;37,67436722;0;2674,880073;;
14470;20;Lars Saalbach;4;Joan Callins;2;63;Serve-Shirt;Roupa Feminina;65;19,95824162;0;1297,285705;;
14478;10;James Hendersson;1;Frank Roll;2;33;Casual Boots;Esportivo;48;29,3576606;0;1409,167709;;
14486;63;George Essen;7;Tom Lindwall;2;47;Lundenhagen Boots;Cal�ado Masculino;69;28,37633475;0;1957,967098;;
14498;44;Klaus Deum;7;Tom Lindwall;2;21;Basket Shoes;Esportivo;46;11,25660535;0;517,803846;;
14527;84;Pierre Robert;5;Ingrid Hendrix;2;72;Oyaki Kimono;Roupa Feminina;40;11,90210793;0;476,0843173;;
14530;16;Ian Wright;3;Rob Carsson;2;13;Aino Shoes;Beb�s;1;28,79690793;0;28,79690793;;
14547;63;George Essen;8;Leif Shine;2;64;WFS Shoes;Cal�ado Feminino;29;41,60510282;0;1206,547982;;
14549;67;Thom� Lindao;2;Erik Presley;2;60;Game Over T-Shirt;Esportivo;45;5,169736007;0;232,6381203;;
14558;35;Nicolas Balines;9;Helen Brolin;2;68;Cap;Esportivo;37;15,55717833;0;575,6155983;;
14565;44;Klaus Deum;8;Leif Shine;2;77;Wrap Skirt;Roupa Feminina;29;12,23027106;0;354,6778608;;
14578;1;Albert von Einstein;7;Tom Lindwall;2;29;Davenport Shoes;Cal�ado Masculino;33;125,4683774;0;4140,456453;;
14582;82;Mark Stark;1;Frank Roll;2;20;Tennis Suit;Esportivo;42;77,63315321;0;3260,592435;;
14587;37;Robert Bolero;9;Helen Brolin;2;56;Slip-on Shoes;Cal�ado Feminino;39;48,03119635;0;1873,216658;;
14598;59;Herbert Bernstorf;4;Joan Callins;2;76;Halter Dress;Roupa Feminina;43;393,3839256;0;16915,5088;;
14608;63;George Essen;8;Leif Shine;2;3;Chantell Shirt;Roupa Feminina;52;20,00096722;0;1040,050295;;
14614;84;Pierre Robert;4;Joan Callins;2;62;Lace Shoes;Esportivo;45;35,5244997;0;1598,602486;;
14615;17;Lars von Holstein;7;Tom Lindwall;2;36;Mehmet-Tr�ja;Beb�s;59;8,579089077;0;506,1662555;;
14620;35;Nicolas Balines;3;Rob Carsson;2;75;Bow tie;Roupa Masculina;34;8,352497239;0;283,9849061;;
14629;79;Heinz Disco;8;Leif Shine;2;51;Summit Hiking Boots;Cal�ado Masculino;55;89,15275579;0;4903,401569;;
14631;19;Greg Thatcher;9;Helen Brolin;2;52;Winter Boots;Cal�ado Feminino;67;81,86876937;0;5485,207548;;
14641;3;Sancho Panza;9;Helen Brolin;2;53;Jack Flash Dress;Roupa Feminina;27;81,72746296;0;2206,6415;;
14653;79;Heinz Disco;7;Tom Lindwall;2;14;Kool Sunglasses;Infantil;8;24,58122431;0;196,6497945;;
14657;34;Joe do Pintho;3;Rob Carsson;2;39;Terence Top;Roupa Feminina;42;63,33267474;0;2659,972339;;
14659;68;Carl Perry;6;Lennart Skoglund;2;59;Rasta WCT;Esportivo;37;8,872712281;0;328,2903544;;
14674;87;Miiko Heikill�;7;Tom Lindwall;2;43;Summer Shorts;Praia;31;13,709407;0;424,9916169;;
14676;65;Malcolm X;3;Rob Carsson;2;31;Rossi Bermuda Shorts;Roupa Masculina;47;7,623139862;0;358,2875735;;
14678;85;Henry Renault;5;Ingrid Hendrix;2;72;Oyaki Kimono;Roupa Feminina;8;12,27411123;0;98,19288987;;
14685;69;Emilio Ilegal;4;Joan Callins;2;19;Squash Shorts;Esportivo;1;10,02451619;0;10,02451619;;
14693;1;Albert von Einstein;8;Leif Shine;2;64;WFS Shoes;Cal�ado Feminino;8;38,50659067;0;308,0527253;;
14708;80;Peloto Gomez;1;Frank Roll;2;49;Finnish Sport Blades;Esportivo;32;19,26852682;0;616,5928583;;
14712;2;Paco el Maco;2;Erik Presley;2;69;Tube Socks;Esportivo;1;1,986416058;0;1,986416058;;
14715;18;Pierre Chardin;6;Lennart Skoglund;2;69;Tube Socks;Esportivo;8;1,93477063;0;15,47816504;;
14720;23;Jaques Wilneuve;6;Lennart Skoglund;2;62;Lace Shoes;Esportivo;87;30,10982332;0;2619,554629;;
14723;80;Peloto Gomez;1;Frank Roll;2;76;Halter Dress;Roupa Feminina;31;496,7215459;0;15398,36792;;
14730;8;Julio Iglesias;5;Ingrid Hendrix;2;75;Bow tie;Roupa Masculina;51;8,85610714;0;451,6614641;;
14732;28;Vitor Baiha;5;Ingrid Hendrix;2;65;Stretch Pants;Roupa Feminina;40;9,265226593;0;370,6090637;;
14752;86;Ralf Schumaker;7;Tom Lindwall;2;23;DSW Sandals;Cal�ado Feminino;29;9,61072939;0;278,7111523;;
14771;127;Staffan Blond;3;Rob Carsson;2;54;Patamonia Fleece Jacket;Esportivo;47;35,2224754;0;1655,456344;;
14780;59;Herbert Bernstorf;4;Joan Callins;2;73;Mehmet-Napp;Beb�s;37;1,44791931;0;53,57301449;;
14781;35;Nicolas Balines;3;Rob Carsson;2;59;Rasta WCT;Esportivo;43;7,470477438;0;321,2305298;;
14792;19;Greg Thatcher;3;Rob Carsson;2;36;Mehmet-Tr�ja;Beb�s;64;6,404207114;0;409,8692553;;
14793;35;Nicolas Balines;9;Helen Brolin;2;75;Bow tie;Roupa Masculina;34;8,380388008;0;284,9331923;;
14798;51;James Belucci;1;Frank Roll;2;6;Shagall Socks;Roupa Feminina;83;4,415687224;0;366,5020396;;
14799;51;James Belucci;1;Frank Roll;2;21;Basket Shoes;Esportivo;43;9,504544832;0;408,6954278;;
14818;47;Andr�s Barbanegra;2;Erik Presley;2;72;Oyaki Kimono;Roupa Feminina;53;11,39867118;0;604,1295726;;
14821;35;Nicolas Balines;9;Helen Brolin;2;40;Duck Trousers;Beb�s;53;19,3383628;0;1024,933228;;
14837;32;Ross The Boss;1;Frank Roll;2;46;Rodbye Troje;Beb�s;45;14,59984023;0;656,9928104;;
14838;63;George Essen;7;Tom Lindwall;2;21;Basket Shoes;Esportivo;73;11,58967723;0;846,0464381;;
14846;68;Carl Perry;6;Lennart Skoglund;2;29;Davenport Shoes;Cal�ado Masculino;36;111,5593989;0;4016,138361;;
14850;25;Dieter K�ln;7;Tom Lindwall;2;46;Rodbye Troje;Beb�s;52;13,30081325;0;691,6422891;;
14858;37;Robert Bolero;9;Helen Brolin;2;41;Duck Shirt;Beb�s;145;12,10697299;0;1755,511083;;
14861;32;Ross The Boss;1;Frank Roll;2;64;WFS Shoes;Cal�ado Feminino;32;31,97562597;0;1023,220031;;
14862;3;Sancho Panza;3;Rob Carsson;2;33;Casual Boots;Esportivo;27;22,48131101;0;606,9953973;;
14864;56;Herman Schlusse;7;Tom Lindwall;2;60;Game Over T-Shirt;Esportivo;35;5,992213589;0;209,7274756;;
14871;63;George Essen;7;Tom Lindwall;2;43;Summer Shorts;Praia;44;10,06621041;0;442,9132579;;
14874;63;George Essen;7;Tom Lindwall;2;7;Runner Shoes;Infantil;88;45,71662979;0;4023,063421;;
14883;24;Linda Haglund;8;Leif Shine;2;73;Mehmet-Napp;Beb�s;41;1,210061221;0;49,61251007;;
14884;62;Jorge Alemaio;2;Erik Presley;2;48;Root Boot;Cal�ado Masculino;29;28,60557622;0;829,5617105;;
14891;1;Albert von Einstein;8;Leif Shine;2;53;Jack Flash Dress;Roupa Feminina;141;56,48306531;0;7964,112208;;
14892;37;Robert Bolero;3;Rob Carsson;2;56;Slip-on Shoes;Cal�ado Feminino;27;40,63079369;0;1097,03143;;
14893;19;Greg Thatcher;9;Helen Brolin;2;26;Bike Helmet;Esportivo;35;33,59039284;0;1175,663749;;
14895;9;Bernard de Gaule;5;Ingrid Hendrix;2;71;Atles Lussekofta;Roupa Masculina;27;32,15987052;0;868,3165039;;
14902;37;Robert Bolero;9;Helen Brolin;2;31;Rossi Bermuda Shorts;Roupa Masculina;59;9,652998658;0;569,5269208;;
14909;47;Andr�s Barbanegra;2;Erik Presley;2;1;Lenin Jeansshorts;Roupa Masculina;47;21,09056613;0;991,2566082;;
14927;59;Herbert Bernstorf;5;Ingrid Hendrix;2;41;Duck Shirt;Beb�s;34;9,520266264;0;323,689053;;
14928;1;Albert von Einstein;7;Tom Lindwall;2;40;Duck Trousers;Beb�s;47;16,19946643;0;761,3749223;;
14937;1;Albert von Einstein;7;Tom Lindwall;2;34;Baywatch Swimsuit;Praia;34;8,803674364;0;299,3249284;;
14938;32;Ross The Boss;1;Frank Roll;2;70;US-Master Jeans;Roupa Masculina;36;29,21363421;0;1051,690832;;
14946;56;Herman Schlusse;8;Leif Shine;2;68;Cap;Esportivo;40;11,43232714;0;457,2930855;;
14948;59;Herbert Bernstorf;5;Ingrid Hendrix;2;31;Rossi Bermuda Shorts;Roupa Masculina;48;8,284476836;0;397,6548881;;
14954;24;Linda Haglund;8;Leif Shine;2;66;Langoste Shirt;Roupa Feminina;53;20,19743058;0;1070,463821;;
14960;46;Tony Montana;3;Rob Carsson;2;70;US-Master Jeans;Roupa Masculina;31;29,21401634;0;905,6345066;;
14991;47;Andr�s Barbanegra;3;Rob Carsson;2;40;Duck Trousers;Beb�s;34;21,81927528;0;741,8553596;;
15004;17;Lars von Holstein;7;Tom Lindwall;2;70;US-Master Jeans;Roupa Masculina;8;36,97437034;0;295,7949627;;
15006;7;Julie Binoch�;4;Joan Callins;2;31;Rossi Bermuda Shorts;Roupa Masculina;34;8,754607812;0;297,6566656;;
15010;81;Mercedes Couto;2;Erik Presley;2;39;Terence Top;Roupa Feminina;33;50,7453867;0;1674,597761;;
15016;42;Joe Barry;1;Frank Roll;2;22;Ravellis Tr�skor;Cal�ado Feminino;48;4,380731069;0;210,2750913;;
